x,y,z
106.619,334.359,7.362
106.353,333.49,6.395
106.782,334.3,7.233
106.294,333.303,6.44
112.408,338.668,11.25
108.031,336.143,8.545
107.035,332.378,6.538
106.154,332.73,6.667
106.523,332.453,6.178
106.133,332.961,6.667
106.684,332.376,6.204
120.74,376.364,119.575
136.066,378.511,93.77
123.793,377.307,115.621
134.524,378.543,97.69
137.259,378.397,90.058
133.284,378.445,100.768
129.54,378.217,107.768
133.539,378.247,100.149
134.852,378.377,97.163
135.899,378.502,94.169
136.674,378.325,92.181
136.83,378.412,91.249
138.48,378.691,84.673
138.466,378.631,85.107
136.836,378.228,91.551
120.699,376.566,119.388
122.938,376.797,117.007
130.479,378.209,106.517
124.469,377.232,115.124
142.614,389.601,74.447
141.319,388.623,80.696
143.682,390.602,68.363
141.709,389.056,76.922
144.228,391.085,65.705
143.625,390.577,68.48
132.553,360.304,38.765
132.49,360.268,37.402
132.886,360.207,41.601
132.69,360.356,43.472
132.69,360.081,47.134
132.631,360.117,67.271
132.218,360.396,75.548
131.898,360.506,76.523
129.652,360.175,89.589
128.549,359.281,95.35
128.216,359.55,93.666
123.359,357.133,104.166
125.583,358.293,99.923
131.912,360.311,78.433
131.909,360.333,78.582
132.823,360.113,64.369
132.922,360.055,65.232
132.048,358.895,31.598
131.883,359.713,32.917
132.759,360.054,46.626
132.594,360.232,38.96
132.675,360.177,40.092
132.719,360.088,39.328
132.521,360.015,35.873
132.592,360.371,41.007
132.929,360.127,43.02
132.801,360.206,43.372
132.767,360.048,47.01
133.124,360.004,52.647
132.835,360.126,51.225
132.856,360.04,64.984
132.486,360.262,68.012
132.764,360.101,65.215
132.423,360.207,69.601
132.343,360.303,70.127
132.382,360.255,70.014
129.712,360.216,89.327
131.49,360.553,79.607
131.27,360.406,84.248
128.245,359.398,94.281
127.852,359.448,94.473
126.07,358.076,101.032
128.097,359.149,95.628
130.892,360.289,85.647
130.823,360.274,85.999
130.861,360.62,84.033
132.732,360.325,63.804
132.692,360.182,64.385
133.253,360.074,62.967
132.811,360.268,41.922
132.952,360.213,42.009
132.182,359.769,33.647
125.83,358.184,99.909
131.957,360.422,77.197
131.777,360.381,80.116
132.673,360.117,46.726
132.978,360.017,53.262
132.967,360.035,53.391
131.52,360.489,79.996
130.301,360.206,88.39
133.206,359.961,59.425
133.054,359.804,55.612
132.875,360.146,52.718
131.779,360.385,80.422
132.256,360.322,74.664
132.983,360.032,60.441
132.678,360.192,65.365
125.513,358.102,100.343
132.307,360.336,70.258
132.859,360.229,41.754
123.051,356.998,104.65
130.491,360.314,86.822
133.105,359.982,53.233
122.35,343.878,86.998
120.31,343.376,92.871
122.724,343.004,86.392
120.44,343.132,92.839
114.949,342.972,103.099
116.276,343.211,100.58
121.704,343.969,88.941
120.659,343.233,92.338
112.088,326.38,76.144
111.96,326.198,76.882
110.423,326.784,80.263
115.157,326.717,60.973
115.041,326.259,51.408
114.928,326.37,51.273
114.774,327.012,53.234
118.898,328.603,52.76
117.909,329.319,69.603
116.386,327.678,77.117
114.582,327.043,82.559
114.79,326.994,61.84
114.879,326.911,61.335
114.739,326.55,55.661
114.475,326.284,49.261
114.541,326.067,49.031
114.396,326.269,48.693
114.221,326.325,46.821
114.103,326.003,46.287
113.593,325.595,42.622
113.552,325.343,41.844
113.341,325.875,40.556
113.305,325.816,40.305
113.853,325.573,43.668
112.774,325.053,36.953
112.618,324.845,36.009
113.426,325.381,41.094
113.864,326.106,44.23
114.368,325.839,47.027
114.53,326.168,49.461
115.078,326.216,51.174
114.959,328.471,82.22
115.344,328.511,81.086
115.668,328.619,79.37
116.37,328.926,76.643
114.722,327.061,62.267
114.864,328.579,82.221
113.507,325.1,40.568
114.837,326.664,57.521
114.902,327.569,60.505
116.366,326.872,70.744
118.942,328.671,54.403
117.843,329.224,70.472
114.933,326.489,56.027
115.623,328.407,79.821
114.763,326.418,52.905
115.419,328.551,80.791
116.271,328.446,78.021
114.866,326.503,56.342
115.974,328.94,77.812
115.715,327.207,78.62
114.859,326.763,57.81
112.556,330.083,11.694
102.744,328.056,7.018
98.524,324.45,3.348
97.701,324.241,2.891
101.971,326.407,4.224
103.39,326.898,4.837
103.12,326.834,4.693
101.097,326.073,4.052
104.317,327.544,6.697
106.186,328.023,7.712
108.291,328.721,8.77
99.515,325.492,4.735
100.466,324.075,3.954
97.44,324.356,2.648
93.916,322.007,1.092
102.444,326.608,4.308
99.696,324.593,4.368
99.674,324.588,4.467
107.851,328.988,9.081
98.48,325.036,4.469
134.236,362.39,45.972
133.865,362.708,58.647
134.123,362.661,51.83
134.196,362.422,52.436
134.342,362.28,45.578
134.378,363.222,36.403
134.202,363.061,37.27
134.232,362.08,41.532
134.213,362.503,49.218
133.926,362.774,60.691
134.327,362.3,48.112
113.904,333.898,84.783
107.667,333.152,94.368
121.194,334.953,43.933
121.06,335.437,52.237
110.2,333.319,91.237
121.239,335.212,50.006
121.243,335.135,47.295
121.478,334.767,44.163
121.031,334.935,41.522
121.164,335.299,49.793
118.08,335.746,72.614
120.6,335.485,58.409
120.056,335.211,64.732
119.823,335.588,63.885
119.736,334.318,75.159
111.006,333.453,89.987
114.942,334.038,89.499
121.262,335.159,49.835
113.084,334.141,85.791
121.255,334.962,45.847
118.385,335.717,71.56
118.547,335.564,70.704
120.433,335.43,60.895
119.206,335.752,66.011
118.808,335.698,68.468
117.873,335.603,73.149
114.965,334.148,82.164
111.608,334.206,88.388
119.907,335.895,63.122
121.044,334.907,41.0
115.733,334.612,79.518
117.798,334.193,76.802
114.031,335.494,96.643
115.352,336.06,93.971
120.585,336.032,82.899
123.599,336.208,70.26
123.126,336.125,73.064
117.542,335.889,90.133
115.5,336.123,93.638
113.814,335.129,97.147
111.67,334.799,100.602
116.844,336.299,91.288
119.91,336.734,83.923
122.01,336.32,78.219
121.927,337.062,77.942
113.05,333.707,96.996
115.799,336.199,93.038
119.97,335.681,84.246
117.411,336.41,90.02
119.265,335.987,86.25
120.622,336.882,82.163
110.405,334.088,101.971
112.314,334.302,99.604
116.196,335.086,92.73
114.35,335.297,96.181
117.539,340.695,94.023
114.523,341.297,95.766
116.669,341.921,91.126
121.606,341.521,76.023
111.347,340.599,102.153
113.818,341.028,97.945
121.067,341.455,78.799
116.516,341.772,91.331
112.9,341.288,99.021
118.343,340.814,92.825
117.083,341.483,90.627
110.899,340.65,102.496
111.223,340.614,102.252
121.828,341.072,83.415
110.053,340.574,103.591
117.81,340.759,93.045
121.596,341.497,76.191
116.504,341.506,91.674
116.491,341.464,91.816
111.781,340.793,101.067
111.411,340.86,101.644
121.748,341.615,75.154
116.59,341.62,91.259
117.306,341.454,90.241
114.035,340.713,98.825
110.846,340.362,103.376
123.52,347.54,98.094
118.133,349.28,108.377
118.717,349.481,107.245
90.292,452.751,114.542
91.856,454.283,114.908
90.829,453.492,114.864
107.612,411.996,128.686
106.59,411.462,128.707
116.69,412.572,124.66
119.852,413.205,123.198
118.012,412.871,124.392
116.842,412.905,125.047
123.72,414.69,121.518
118.528,414.027,124.657
130.898,405.374,116.697
132.132,405.541,115.193
141.226,406.377,98.55
142.628,406.733,94.742
142.294,406.869,93.444
144.99,406.764,85.727
140.383,406.322,100.727
145.227,406.888,85.118
126.516,405.686,122.174
126.783,405.029,121.573
116.061,402.726,129.288
119.798,404.347,127.399
116.65,402.579,128.272
140.882,406.601,100.092
143.336,406.915,89.855
146.373,407.12,81.31
143.228,406.938,92.185
143.915,406.759,88.872
111.084,401.54,130.85
138.654,406.247,104.575
143.768,406.861,90.83
142.724,407.009,91.833
142.298,406.64,95.197
117.041,402.749,128.391
120.75,403.502,125.886
146.392,407.115,80.803
142.666,406.703,94.22
116.726,402.607,128.17
120.265,403.571,126.387
113.352,401.895,129.967
113.62,401.938,129.473
111.872,412.138,125.279
119.063,413.016,121.938
134.817,394.951,108.993
135.859,394.966,106.958
135.505,394.907,107.523
140.184,395.083,98.525
139.861,395.012,99.124
144.312,395.915,84.304
144.216,395.985,84.121
144.359,396.055,83.101
143.839,395.91,86.456
143.76,395.858,87.122
141.439,395.27,95.699
141.721,395.314,95.091
141.669,395.315,95.306
142.822,395.425,91.744
143.818,398.771,89.832
145.94,399.185,80.495
146.317,399.456,77.926
147.299,403.101,69.586
146.855,402.099,69.135
146.493,402.221,68.984
145.378,398.871,84.775
134.568,397.629,112.463
128.31,397.352,119.257
127.013,397.224,120.335
122.386,396.539,123.866
129.393,396.692,118.905
130.341,397.55,117.189
146.43,399.906,76.272
137.355,394.982,106.567
142.913,395.489,90.586
142.88,395.454,90.785
143.911,395.984,85.903
142.104,395.461,92.9
145.436,397.263,72.701
145.008,396.542,78.649
145.544,397.178,72.577
145.594,397.202,72.392
145.68,397.166,72.533
145.62,397.097,72.695
145.315,396.876,75.466
145.473,396.888,75.434
145.152,396.858,76.116
145.108,396.709,77.869
145.044,396.465,78.774
145.17,396.717,77.32
144.711,396.168,81.385
144.948,396.34,79.482
144.909,396.242,80.594
142.841,395.44,91.008
143.014,395.414,90.862
144.515,396.085,81.902
144.475,395.897,83.578
144.121,396.05,85.237
144.117,396.045,84.721
143.196,395.444,90.215
143.049,395.425,90.661
143.074,395.471,90.291
143.247,395.453,90.078
141.392,395.445,94.868
142.927,395.541,90.4
141.51,395.287,95.519
140.726,395.279,96.65
141.959,395.283,93.958
138.102,394.94,102.659
137.952,394.967,103.372
137.277,395.137,104.171
137.55,395.167,103.588
140.165,397.289,103.25
143.102,397.971,95.213
144.738,399.069,87.313
144.975,399.099,85.98
146.069,399.354,79.153
146.615,400.016,75.548
146.69,399.792,75.315
145.308,396.716,76.936
145.401,396.732,74.68
145.486,396.753,74.536
145.439,397.296,72.458
127.008,397.108,120.527
121.917,396.552,124.079
121.576,396.58,124.177
142.031,398.296,97.52
138.442,394.982,101.756
142.623,395.513,91.483
143.57,395.602,88.544
143.833,395.778,87.257
144.273,395.988,83.726
145.151,396.6,78.548
142.873,395.415,91.207
145.358,399.033,83.685
143.451,395.488,89.44
145.515,397.117,72.754
120.711,395.841,125.377
128.711,397.098,119.227
146.791,402.543,69.325
146.21,398.612,78.869
145.348,396.837,75.295
142.039,395.327,93.581
141.989,395.318,93.804
137.753,394.857,103.793
143.111,398.165,94.856
145.334,396.731,77.162
146.722,402.162,69.028
146.907,401.522,70.189
138.678,395.112,101.083
146.968,400.838,72.794
144.984,399.045,86.296
142.606,395.406,92.033
142.154,397.865,98.348
146.808,420.902,86.993
142.496,419.696,96.5
143.099,419.887,95.212
145.743,420.553,89.567
146.912,421.017,86.359
146.223,420.614,88.842
141.834,419.443,97.854
144.965,420.341,90.778
146.931,421.774,84.535
147.2,421.477,85.16
117.939,393.085,124.487
118.533,393.011,124.381
119.122,393.169,123.992
117.551,392.982,124.856
116.44,392.725,126.542
114.144,392.688,126.38
113.677,392.529,126.698
115.755,395.57,128.089
115.292,350.383,6.613
115.193,350.357,6.706
116.405,350.638,7.037
115.957,350.723,6.958
116.478,350.902,7.262
76.265,284.913,44.585
76.217,284.655,44.326
76.074,285.951,44.786
76.156,285.881,44.824
76.276,285.876,44.8
76.249,285.25,44.962
76.104,285.809,44.912
75.885,284.197,42.407
76.037,284.437,42.334
87.637,301.298,19.268
89.381,301.914,19.213
89.612,302.007,18.655
90.449,302.215,19.349
89.46,301.095,20.906
88.838,299.892,20.682
88.371,298.894,19.778
90.92,301.884,22.74
90.529,300.594,22.97
93.703,303.549,21.529
93.803,303.581,21.607
91.288,300.227,17.11
90.834,299.74,17.143
90.501,299.061,21.909
90.779,299.289,17.361
90.832,299.35,17.324
91.082,299.243,22.904
94.332,302.75,21.22
91.562,298.987,19.46
94.08,300.904,21.879
92.15,302.958,24.63
91.303,299.354,24.037
50.453,324.557,6.51
72.172,288.664,51.538
36.243,328.322,66.38
47.825,317.167,15.701
47.331,317.132,29.313
47.406,317.267,16.504
53.32,324.609,9.235
46.807,317.724,18.806
28.983,338.907,71.795
59.8,323.86,0.395
66.402,331.601,-0.685
17.142,409.41,105.475
64.88,328.596,1.157
52.208,315.606,9.794
63.498,327.471,2.986
66.953,331.754,-3.326
51.697,314.548,19.092
61.44,327.338,4.136
52.127,315.926,16.054
32.614,345.428,19.902
50.059,314.205,21.342
65.964,332.225,-2.053
50.553,315.142,21.907
62.682,329.188,1.878
58.538,326.208,0.359
48.859,314.859,24.18
64.417,332.741,-1.309
72.152,288.445,51.54
49.209,316.054,24.748
58.809,328.022,5.304
46.297,314.972,22.965
47.168,314.44,22.238
53.405,321.589,7.748
48.526,317.121,14.423
47.28,315.649,17.592
57.117,325.243,6.19
60.361,332.442,2.953
60.471,332.949,2.724
26.998,349.042,24.079
16.652,382.346,40.333
9.968,416.228,73.232
46.019,317.883,21.54
32.852,427.686,118.415
35.004,427.292,120.079
10.744,423.424,79.315
43.675,317.064,36.18
10.824,423.888,79.202
47.532,317.158,28.542
10.37,422.16,78.46
45.623,323.131,16.949
45.716,323.212,16.576
79.175,306.973,7.017
47.07,317.261,29.725
61.272,333.68,-0.761
61.214,312.089,9.651
53.581,324.931,8.782
61.396,312.201,9.866
13.108,409.947,94.407
45.611,316.485,31.809
47.231,318.443,22.573
62.266,328.513,-3.497
60.963,333.881,-1.192
35.73,320.825,51.122
46.749,318.213,20.01
46.862,318.579,20.842
32.07,346.428,82.38
50.342,338.987,2.487
63.883,329.094,-4.978
68.481,331.481,-3.06
58.177,320.512,4.644
31.282,341.525,39.201
31.378,341.902,38.914
51.35,311.806,71.625
50.84,310.908,61.312
62.065,322.811,4.995
51.043,310.988,60.751
51.002,310.88,60.288
51.082,311.0,61.04
66.398,299.387,15.48
66.289,300.043,15.229
62.898,325.726,-2.424
51.421,310.779,60.06
50.873,310.386,56.247
62.293,322.677,4.947
50.859,310.168,54.805
50.969,310.441,56.472
50.793,309.895,53.607
50.717,310.35,58.169
51.366,310.638,59.213
55.632,314.856,12.422
52.664,311.804,74.548
52.773,311.765,75.025
50.826,310.008,54.115
70.534,330.978,-5.969
51.0,309.616,52.466
79.297,275.851,27.204
51.123,309.245,50.756
78.513,276.259,23.542
77.784,275.79,22.952
53.885,313.028,12.983
79.825,278.55,25.481
70.667,330.563,-7.113
77.43,276.394,21.806
77.245,276.404,21.702
50.863,309.204,50.576
53.478,311.43,74.292
79.227,281.999,36.868
79.15,281.993,37.021
79.095,281.977,37.029
78.796,282.457,21.528
77.312,281.01,19.016
77.101,281.024,18.926
51.021,308.589,46.216
51.554,310.22,71.576
76.617,281.547,29.018
51.218,308.343,44.767
79.283,284.745,21.086
80.645,286.463,23.037
81.851,288.195,27.38
57.794,315.465,10.049
68.705,326.578,1.07
76.389,282.594,18.595
73.052,280.381,25.794
51.839,308.014,41.852
78.978,287.281,19.632
76.988,285.351,16.537
53.42,309.323,61.884
79.896,288.904,25.293
72.507,330.234,-7.995
51.844,308.125,42.26
28.911,338.584,73.999
76.743,285.953,29.961
75.207,284.941,41.445
76.471,283.818,42.265
73.235,282.615,31.279
23.379,386.363,114.529
68.656,326.86,-7.292
72.572,282.431,31.371
72.112,282.125,32.234
71.873,282.424,31.599
76.556,287.74,14.274
64.694,321.318,4.433
71.696,282.707,30.58
59.6,315.18,9.524
59.61,314.989,9.825
25.975,354.429,64.08
36.518,328.631,41.433
36.544,327.853,40.874
76.825,289.29,12.438
76.85,289.411,12.305
71.577,284.517,24.057
75.143,288.892,15.643
52.773,306.877,38.038
53.259,307.024,42.114
66.045,321.233,-3.1
75.635,290.183,12.69
76.131,290.766,11.214
53.037,306.722,37.291
70.414,284.669,25.29
72.514,287.009,23.513
68.611,323.656,1.736
60.885,314.854,9.408
74.182,330.707,-7.622
69.674,284.735,25.903
72.401,288.035,50.778
72.241,287.973,50.867
70.576,286.439,44.946
80.744,297.559,15.073
81.253,298.455,12.259
72.142,288.194,51.251
71.498,287.818,50.903
73.071,289.533,22.477
72.365,289.011,27.886
69.581,286.417,25.982
54.647,307.17,62.059
54.634,307.026,62.02
77.798,295.38,8.157
69.419,286.085,25.969
71.765,288.921,52.598
76.501,294.648,7.779
64.928,319.556,-1.657
65.753,318.703,-1.579
54.241,306.194,41.709
80.901,299.845,11.062
77.604,296.44,7.881
76.851,297.382,6.133
76.978,296.228,7.404
56.105,307.997,77.917
76.496,296.191,7.224
68.299,286.648,30.121
70.864,289.414,54.54
68.326,286.928,29.38
82.214,302.782,12.772
69.468,288.466,28.482
70.654,289.664,55.116
77.538,297.103,7.578
53.414,304.985,35.467
69.161,288.627,50.947
69.111,288.164,28.432
76.493,296.512,7.017
69.226,288.62,51.105
69.107,288.237,28.501
69.106,288.342,28.598
70.523,290.114,30.409
59.605,312.519,8.083
69.059,288.766,51.278
73.464,293.74,18.843
54.554,306.029,34.915
29.148,338.954,59.57
29.412,338.918,58.741
29.269,338.918,58.527
54.675,305.875,56.049
80.044,301.977,9.23
69.585,290.349,57.306
69.569,290.432,57.455
80.098,302.105,9.451
62.313,314.169,9.444
68.681,290.201,30.153
54.645,305.405,30.366
69.307,321.49,3.45
69.03,290.747,30.692
75.172,298.178,5.186
69.075,291.342,42.123
69.394,291.572,58.592
68.415,290.97,58.486
69.492,291.44,58.477
54.956,305.088,45.026
69.169,291.835,59.148
66.707,289.418,31.773
78.981,302.846,7.232
66.624,289.651,31.833
69.349,276.951,100.983
73.615,297.192,9.117
67.806,290.603,31.02
68.337,291.275,31.981
68.253,291.335,32.154
78.821,302.994,6.905
67.53,290.784,55.696
68.814,292.078,60.428
11.767,390.903,66.599
78.414,303.069,6.118
68.329,292.286,46.644
79.062,304.115,7.675
75.994,300.749,3.006
73.683,298.617,6.787
75.839,300.834,2.924
20.185,431.354,101.785
16.129,378.177,89.444
68.082,292.375,62.104
55.288,305.181,28.188
65.822,290.708,33.949
79.454,305.431,8.817
76.013,301.774,2.226
74.44,300.224,5.36
66.397,291.993,55.412
66.662,292.124,60.507
65.575,291.077,34.581
75.591,302.267,2.092
75.734,302.209,2.014
67.746,293.657,63.954
75.678,302.428,1.846
75.573,302.41,1.998
